t	v
87.9	-65.0246
88	-65.0246
88.1	-65.0246
88.2	-65.0246
88.3	-65.0246
88.4	-65.0246
88.5	-65.0246
88.6	-65.0246
88.7	-65.0246
88.8	-65.0246
88.9	-65.0246
89	-65.0246
89.1	-65.0246
89.2	-65.0246
89.3	-65.0246
89.4	-65.0246
89.5	-65.0246
89.6	-65.0246
89.7	-65.0246
89.8	-65.0246
89.9	-65.0246
90	-65.0246
90.1	-65.0246
90.2	-65.0246
90.3	-65.0246
90.4	-65.0246
90.5	-65.0246
90.6	-65.0246
90.7	-65.0246
90.8	-65.0246
90.9	-65.0246
91	-65.0246
91.1	-65.0246
91.2	-65.0246
91.3	-65.0246
91.4	-65.0246
91.5	-65.0246
91.6	-65.0246
91.7	-65.0246
91.8	-65.0246
91.9	-65.0246
92	-65.0246
92.1	-65.0246
92.2	-65.0246
92.3	-65.0246
92.4	-65.0246
92.5	-65.0246
92.6	-65.0246
92.7	-65.0246
92.8	-65.0246
92.9	-65.0246
93	-65.0246
93.1	-65.0246
93.2	-65.0246
93.3	-65.0246
93.4	-65.0246
93.5	-65.0246
93.6	-65.0246
93.7	-65.0246
93.8	-65.0246
93.9	-65.0246
94	-65.0246
94.1	-65.0246
94.2	-65.0246
94.3	-65.0246
94.4	-65.0246
94.5	-65.0246
94.6	-65.0246
94.7	-65.0246
94.8	-65.0246
94.9	-65.0246
95	-65.0246
95.1	-65.0246
95.2	-65.0246
95.3	-65.0246
95.4	-65.0246
95.5	-65.0246
95.6	-65.0246
95.7	-65.0246
95.8	-65.0246
95.9	-65.0246
96	-65.0246
96.1	-65.0246
96.2	-65.0246
96.3	-65.0246
96.4	-65.0246
96.5	-65.0246
96.6	-65.0246
96.7	-65.0246
96.8	-65.0246
96.9	-65.0246
97	-65.0246
97.1	-65.0246
97.2	-65.0246
97.3	-65.0246
97.4	-65.0246
97.5	-65.0246
97.6	-65.0246
97.7	-65.0246
97.8	-65.0246
97.9	-65.0246
98	-65.0246
98.1	-65.0246
98.2	-65.0246
98.3	-65.0246
98.4	-65.0246
98.5	-65.0246
98.6	-65.0246
98.7	-65.0246
98.8	-65.0246
98.9	-65.0246
99	-65.0246
99.1	-65.0246
99.2	-65.0246
99.3	-65.0246
99.4	-65.0246
99.5	-65.0246
99.6	-65.0246
99.7	-65.0246
99.8	-65.0246
99.9	-65.0246
